file_id,reference,nuance,genesys,microsoft
9140364607830000251_Charles,j'ai reçu par la poste un avis pour le renouvellement de mon prêt hypothécaire puis je voulais en discuter avec vous là moi ça serait possiblement le taux variable que je choisirais donc peut être que je vous donne mon numéro de prêt hypothécaire? ,j'ai reçu par la poste un avis pour le renouvellement de mon prêt hypothécaire pis je voudrais discuter avec vous là mais ça serait possiblement le taux variable que je choisirais donc peut être que je vous donne mon numéro de prêt hypothécaire,j'ai reçu par la porte un avis pour le renouvellement de mon pré pote car puis je voudrais discuter avec vous là mais ce serait possiblement tout variable que choisira donc peut être que je vous donne mon numéro t'as pas te car,j'ai reçu par la poste un avis pour le renouvellement de mon prêt hypothécaire puis je voudrais discuter avec vous là mais ce serait possiblement le taux variable que je choisirais donc peut être que je vous donne mon numéro de prêt hypothécaire
9140364607830000251_NajatS,j'ai reçu par la poste un avis pour le renouvellement de mon prêt hypothécaire puis je voulais en discuter avec vous là moi ça serait possiblement le taux variable que je choisirais donc peut être que je vous donne mon numéro de prêt hypothécaire? ,j'ai reçu par la poste un avis pour le renouvellement de mon prêt hypothécaire puis je voulais discuter avec vous là moi ça serait possiblement le taux variable que je choisirais donc peut être que je vous donne mon numéro de prêt hypothécaire,j'ai reçu par la poste un avis pour le renouvellement de montré pote caire puis je voulais en discuter avec vous là moi ça serait possiblement le taux variable que choisira donc peut être que je vous donne mon numéro de prix pour ta,j'ai reçu par la poste un avis pour le renouvellement de mon prêt hypothécaire puis je voulais en discuter avec vous la moi ça serait possiblement le taux variable que je choisirai donc peut être que je vous donne mon numéro de prêt hypothécaire
9140371256170000251_Charles,oui [hésitation] moi j'ai appelé en début de semaine pour [hésitation] appliquer les points [hésitation] mes points sur mon hypothèque puis là hier j'ai reçu un courriel comme quoi que attendez je vais [hésitation] comme quoi ma demande a été annulée mais j'ai pas annulé ma demande,oui moi j'ai appelé du but de semaine pour appliquer les points mes points sur mon hypothèque pis là hier j'ai eu un courriel comme quoi que attendez je vais comme quoi ma demande était annulée mais j'ai pas annulé ma demande,oui moi j'ai appelé en début de semaine pour appliquer les points mes points sur mon hypothèque puis large au un courriel comme quoi que attendez je vais comme quoi ma demande a été annulée mais j'ai pas de madame,oui moi j'ai appelé en début de semaine pour appliquer les points mes points sur mon hypothèque puis là hier j'ai eu un courriel comme quoi que attendez je vais comme quoi ma demande a été annulée mais j'ai pas annulé ma demande
9140371256170000251_NajatS,oui [hésitation] moi j'ai appelé en début de semaine pour [hésitation] appliquer les points [hésitation] mes points sur mon hypothèque puis là hier j'ai reçu un courriel comme quoi que attendez je vais [hésitation] comme quoi ma demande a été annulée mais j'ai pas annulé ma demande,oui moi j'ai appelé pour début de semaine pour appliquer les points mes points sur mon hypothèque pis là hier j'ai reçu un courriel comme quoi que attendez je vais comme quoi ma demande été annulé mais j'ai pas annulé ma demande,oui moi j'ai appelé en début de semaine pour appliquer les points mes points sur mon hypothèque puis là hier j'ai reçu un courriel comme quoi que attendez je vais comme quoi ma demande a été annulée mais j'ai pas annulé ma demande,oui moi j'ai appelé en début de semaine pour appliquer les points mes points sur mon hypothèque puis là hier j'ai reçu un courriel comme quoi que attendez je vais comme quoi ma demande a été annulée mais j'ai pas annulé ma demande
9140371256170000251_Natalia,oui [hésitation] moi j'ai appelé en début de semaine pour [hésitation] appliquer les points [hésitation] mes points sur mon hypothèque puis là hier j'ai reçu un courriel comme quoi que attendez je vais [hésitation] comme quoi ma demande a été annulée mais j'ai pas annulé ma demande,oui moi j'ai appelé pour appliquer les points mes points sur mon hypothèque pis là hier j'ai reçu un courriel comme quoi que attendez je vais comme quoi ma demande a été annulé mais j'ai pas annulé ma demande,oui moi j'ai appelé en début de semaine pour appliquer les points mes points sur mo hypothèque puis là hier j'ai reçu un courriel comme quoi ok attendez je vais comme quoi ma demande a été annulée mais j'ai pas annulé ma demande,oui moi j'ai appelé en début de semaine pour appliquer les points mes points sur mon hypothèque puis là hier j'aurais eu un courrier comme quoi que attendez je vais comme quoi? ma demande a été annulée mais j'ai pas annulé ma demande
9140372379510000251_Charles,je voudrais facturer un paiement via mon compte bancaire du solde de vingt trois mille et des poussières là je me rappelle plus exactement combien qu'y est le le compte là,je voudrais facturer un paiement via mon compte bancaire du solde de vingt trois zéro et des poussières là je me rappelle plus exactement combien qui est le le compte là,ou je voudrais facturer un paiement via mon compte bancaire du sol de vingt trois milles et des poussières là je me rappelle plus exactement combien qui est le le compte là,je voudrais facturer un paiement via mon compte bancaire du solde de vingt trois mille et des poussières là je me rappelle plus exactement combien qui est le le compte là 
9140372379510000251_NajatS,je voudrais facturer un paiement via mon compte bancaire du solde de vingt trois mille et des poussières là je me rappelle plus exactement combien qu'y est le le compte là,je voudrais facturer un paiement via mon compte bancaire du solde deux vingt trois zéro et des poussières là je me rappelle plus de combien qui est le le compte là,je voudrais facturer un paiement via mon compte bancaire du sol de vingt trois mille et de pousser là je me rappelle plus exactement combien qui est le le compte là,je voudrais facturer un paiement via mon compte bancaire du solde de vingt trois mille et des poussières là je me rappelle plus exactement combien qui est le le compte là 
9140372379510000251_Natalia,je voudrais facturer un paiement via mon compte bancaire du solde de vingt trois mille et des poussières là je me rappelle plus exactement combien qu'y est le le compte là,je voudrais facturer un paiement via mon compte bancaire du solde de vingt trois zéro et des poussières là je me peux plus actuellement combien qui est le le compte là,ou je voudrais facturer un paiement via mon compte parce du sol de vingt trois milles et d'épouser la tu m'appelles plus exactement combien qui est le compte,je voudrais facturer un paiement via mon compte bancaire du solde de vingt trois mille et des poussières là je m'appelais plus exactement combien qu'il y ait les les contrats
9140373822320000251_Anne,je voudrais faire trois arrêts de paiement,je voudrais faire trois arrêts de paiement,y je voudrais faire trois arrêts de paiement,je voudrais faire trois arrêts de paiement
9140373822320000251_Charles,je voudrais faire trois arrêts de paiement,je voudrais faire trois arrêts de paiement,je voudrais faire trois arrête ment,je voudrais faire trois arrêts de paiement
9140373822320000251_NajatS,je voudrais faire trois arrêts de paiement,je voudrais faire trois arrêts de paiement,thank je voudrais faire trois heures de paiement,je voudrais faire trois arrêts de paiement
9140396750830000251_Charles,donc c'est juste pour avoir une information par rapport [agente dit: oui] à niveau est ce que vous donnez des cartes [hésitation] comme par exemple comme tu sais quelqu'un qui bâtit son crédit là ok est ce que vous donnez comme une carte comme [hésitation] comme carte [hésitation] comme une manière que tu paies là et puis qu'on peut avoir comme par exemple une carte [hésitation] comme de crédit,c'est juste pour avoir une information par rapport à niveau est ce que vous donnez des cartes comme par exemple comme tu sais quelqu'un qui bâtit son crédit là ok est ce que vous donnez comme une carte comme comme carte comme une manière que tu payes là puis qu'on peut avoir comme par exemple une carte comme de crédit,d'autre c'est juste pour avoir une information par rapport à niveau est ce que vous donnez des cartes comme par exemple comme tu sais quelqu'un qui mardi son crédit là ok est ce que vous donnez comme une carte comme comme garde comme une manière que tu payes là qu'on peut avoir comme par exemple une carte comme de crédit,donc c'est juste pour avoir une information par rapport à niveau est ce que vous donnez des cartes comme par exemple comme tu sais quelqu'un qui bà¢tit son crédit? la okay est ce que vous donnez comme une carte comme comme carte comme une manière que tu payes là puis qu'on peut avoir comme par exemple une carte de crédit
9140396750830000251_NaimaF,donc c'est juste pour avoir une information par rapport [agente dit: oui] à niveau est ce que vous donnez des cartes [hésitation] comme par exemple comme tu sais quelqu'un qui bâtit son crédit là ok est ce que vous donnez comme une carte comme [hésitation] comme carte [hésitation] comme une manière que tu paies là et puis qu'on peut avoir comme par exemple une carte [hésitation] comme de crédit,donc c'est juste pour avoir une information par rapport à niveau est ce que vous donnez des cartes comme par exemple comme tu sais quelqu'un qui bâtit son crédit là ok est ce que vous donnez comme une carte comme comme carte comme une manière que tu paies là et puis qu'on peut avoir comme par exemple une carte comme de crédit,you sait donc c'est juste pour avoir une information par rapport à niveau est ce que vous donnez des cartes comme par exemple comme si tu sais quelqu'un qui battais son a dit là ok est ce que vous donnez comme une carte comme comme carte comme une manière que tu payes là et puis qu'on peut avoir comme par exemple une carte comme de crédit,donc c'est juste pour avoir une information par rapport à niveau est ce que vous donnez des cartes comme par exemple comme si tu sais quelqu'un qui bà¢tit son crédit la okay et ce que vous donnez comme une carte comme comme carte comme une manière que tu payes là et puis qu'on peut avoir comme par exemple une carte comme de crédit
